"year","loans","county_name","state_name"
"2010","1214","Ellis County","Texas"
"2010","4","Ellsworth County","Kansas"
"2010","550","Elmore County","Alabama"
"2010","195","Elmore County","Idaho"
"2010","34","Emanuel County","Georgia"
"2010","47","Emery County","Utah"
"2010","35","Emmet County","Iowa"
"2010","83","Emmet County","Michigan"
"2010","10","Emmons County","North Dakota"
"2010","19","Emporia city","Virginia"
"2010","182","Erath County","Texas"
"2010","6566","Erie County","New York"
"2010","380","Erie County","Ohio"
"2010","1986","Erie County","Pennsylvania"
"2010","77","Escambia County","Alabama"
"2010","1636","Escambia County","Florida"
"2010","5789","Essex County","Massachusetts"
"2010","3555","Essex County","New Jersey"
"2010","147","Essex County","New York"
"2010","14","Essex County","Vermont"
"2010","47","Essex County","Virginia"
"2010","29","Estill County","Kentucky"
"2010","428","Etowah County","Alabama"
"2010","1","Eureka County","Nevada"
"2010","95","Evangeline Parish","Louisiana"
"2010","18","Evans County","Georgia"
"2010","1054","Fairbanks North Star Borough","Alaska"
"2010","11894","Fairfax County","Virginia"
"2010","253","Fairfax city","Virginia"
"2010","6948","Fairfield County","Connecticut"
"2010","1203","Fairfield County","Ohio"
"2010","49","Fairfield County","South Carolina"
"2010","146","Fajardo Municipio","Puerto Rico"
"2010","28","Fall River County","South Dakota"
"2010","13","Fallon County","Montana"
"2010","137","Falls Church city","Virginia"
"2010","39","Falls County","Texas"
"2010","107","Fannin County","Georgia"
"2010","119","Fannin County","Texas"
"2010","80","Faribault County","Minnesota"
"2010","5","Faulk County","South Dakota"
"2010","1250","Faulkner County","Arkansas"
"2010","679","Fauquier County","Virginia"
"2010","47","Fayette County","Alabama"
"2010","814","Fayette County","Georgia"
"2010","99","Fayette County","Illinois"
"2010","93","Fayette County","Indiana"
"2010","84","Fayette County","Iowa"
"2010","2782","Fayette County","Kentucky"
"2010","130","Fayette County","Ohio"
"2010","569","Fayette County","Pennsylvania"
"2010","314","Fayette County","Tennessee"
"2010","87","Fayette County","Texas"
"2010","142","Fayette County","West Virginia"
"2010","45","Fentress County","Tennessee"
"2010","67","Fergus County","Montana"
"2010","14","Ferry County","Washington"
"2010","123","Fillmore County","Minnesota"
"2010","20","Fillmore County","Nebraska"
"2010","193","Finney County","Kansas"
"2010","9","Fisher County","Texas"
"2010","547","Flagler County","Florida"
"2010","333","Flathead County","Montana"
"2010","36","Fleming County","Kentucky"
"2010","737","Florence County","South Carolina"
"2010","6","Florence County","Wisconsin"
"2010","31","Florida Municipio","Puerto Rico"
"2010","360","Floyd County","Georgia"
"2010","545","Floyd County","Indiana"
"2010","38","Floyd County","Iowa"
"2010","55","Floyd County","Kentucky"
"2010","13","Floyd County","Texas"
"2010","36","Floyd County","Virginia"
"2010","238","Fluvanna County","Virginia"
"2010","2","Foard County","Texas"
"2010","644","Fond du Lac County","Wisconsin"
"2010","95","Ford County","Illinois"
"2010","174","Ford County","Kansas"
"2010","13","Forest County","Pennsylvania"
"2010","29","Forest County","Wisconsin"
"2010","423","Forrest County","Mississippi"
"2010","2276","Forsyth County","Georgia"
"2010","2604","Forsyth County","North Carolina"
"2010","7865","Fort Bend County","Texas"
"2010","21","Foster County","North Dakota"
"2010","70","Fountain County","Indiana"
"2010","112","Franklin County","Alabama"
"2010","83","Franklin County","Arkansas"
"2010","22","Franklin County","Florida"
"2010","45","Franklin County","Georgia"
"2010","82","Franklin County","Idaho"
"2010","121","Franklin County","Illinois"
"2010","117","Franklin County","Indiana"
"2010","32","Franklin County","Iowa"
"2010","166","Franklin County","Kansas"
"2010","298","Franklin County","Kentucky"
"2010","84","Franklin County","Maine"
"2010","413","Franklin County","Massachusetts"
"2010","6","Franklin County","Mississippi"
"2010","670","Franklin County","Missouri"
"2010","7","Franklin County","Nebraska"
"2010","170","Franklin County","New York"
"2010","405","Franklin County","North Carolina"
"2010","9525","Franklin County","Ohio"
"2010","889","Franklin County","Pennsylvania"
"2010","146","Franklin County","Tennessee"
"2010","41","Franklin County","Texas"
"2010","324","Franklin County","Vermont"
"2010","259","Franklin County","Virginia"
"2010","1119","Franklin County","Washington"
"2010","38","Franklin Parish","Louisiana"
"2010","49","Franklin city","Virginia"
"2010","2663","Frederick County","Maryland"
"2010","859","Frederick County","Virginia"
"2010","241","Fredericksburg city","Virginia"
"2010","189","Freeborn County","Minnesota"
"2010","59","Freestone County","Texas"
"2010","296","Fremont County","Colorado"
"2010","47","Fremont County","Idaho"
"2010","23","Fremont County","Iowa"
"2010","258","Fremont County","Wyoming"
"2010","6223","Fresno County","California"
"2010","12","Frio County","Texas"
"2010","4","Frontier County","Nebraska"
"2010","24","Fulton County","Arkansas"
"2010","7739","Fulton County","Georgia"
"2010","103","Fulton County","Illinois"
"2010","111","Fulton County","Indiana"
"2010","15","Fulton County","Kentucky"
"2010","197","Fulton County","New York"
"2010","221","Fulton County","Ohio"
"2010","38","Fulton County","Pennsylvania"
"2010","11","Furnas County","Nebraska"
"2010","137","Gadsden County","Florida"
"2010","153","Gage County","Nebraska"
"2010","63","Gaines County","Texas"
"2010","25","Galax city","Virginia"
"2010","25","Gallatin County","Illinois"
"2010","30","Gallatin County","Kentucky"
"2010","647","Gallatin County","Montana"
"2010","99","Gallia County","Ohio"
"2010","2553","Galveston County","Texas"
"2010","1","Garden County","Nebraska"
"2010","346","Garfield County","Colorado"
"2010","1","Garfield County","Montana"
"2010","6","Garfield County","Nebraska"
"2010","411","Garfield County","Oklahoma"
"2010","17","Garfield County","Utah"
"2010","19","Garfield County","Washington"
"2010","673","Garland County","Arkansas"
"2010","77","Garrard County","Kentucky"
"2010","121","Garrett County","Maryland"
"2010","96","Garvin County","Oklahoma"
"2010","8","Garza County","Texas"
"2010","64","Gasconade County","Missouri"
"2010","1353","Gaston County","North Carolina"
"2010","44","Gates County","North Carolina"
"2010","327","Geary County","Kansas"
"2010","603","Geauga County","Ohio"
"2010","95","Gem County","Idaho"
"2010","2160","Genesee County","Michigan"
"2010","266","Genesee County","New York"
"2010","97","Geneva County","Alabama"
"2010","21","Gentry County","Missouri"
"2010","84","George County","Mississippi"
"2010","259","Georgetown County","South Carolina"
"2010","213","Gibson County","Indiana"
"2010","310","Gibson County","Tennessee"
"2010","203","Gila County","Arizona"
"2010","32","Gilchrist County","Florida"
"2010","139","Giles County","Tennessee"
"2010","86","Giles County","Virginia"
"2010","86","Gillespie County","Texas"
"2010","2","Gilliam County","Oregon"
"2010","91","Gilmer County","Georgia"
"2010","16","Gilmer County","West Virginia"
"2010","52","Gilpin County","Colorado"
"2010","26","Glacier County","Montana"
"2010","20","Glades County","Florida"
"2010","77","Gladwin County","Michigan"
"2010","5","Glascock County","Georgia"
"2010","2","Glasscock County","Texas"
"2010","111","Glenn County","California"
"2010","2098","Gloucester County","New Jersey"
"2010","281","Gloucester County","Virginia"
"2010","447","Glynn County","Georgia"
"2010","36","Gogebic County","Michigan"
"2010","2","Golden Valley County","Montana"
"2010","3","Golden Valley County","North Dakota"
"2010","29","Goliad County","Texas"
"2010","42","Gonzales County","Texas"
"2010","169","Goochland County","Virginia"
"2010","254","Goodhue County","Minnesota"
"2010","43","Gooding County","Idaho"
"2010","282","Gordon County","Georgia"
"2010","81","Goshen County","Wyoming"
"2010","8","Gosper County","Nebraska"
"2010","5","Gove County","Kansas"
"2010","50","Grady County","Georgia"
"2010","376","Grady County","Oklahoma"
"2010","355","Grafton County","New Hampshire"
"2010","129","Graham County","Arizona"
"2010","2","Graham County","Kansas"
"2010","17","Graham County","North Carolina"
"2010","90","Grainger County","Tennessee"
"2010","73","Grand County","Colorado"
"2010","46","Grand County","Utah"
"2010","622","Grand Forks County","North Dakota"
"2010","37","Grand Isle County","Vermont"
"2010","327","Grand Traverse County","Michigan"
"2010","6","Granite County","Montana"
"2010","109","Grant County","Arkansas"
"2010","349","Grant County","Indiana"
"2010","21","Grant County","Kansas"
"2010","125","Grant County","Kentucky"
"2010","24","Grant County","Minnesota"
"2010","1","Grant County","Nebraska"
"2010","111","Grant County","New Mexico"
"2010","11","Grant County","North Dakota"
"2010","11","Grant County","Oklahoma"
"2010","15","Grant County","Oregon"
"2010","59","Grant County","South Dakota"
"2010","505","Grant County","Washington"
"2010","29","Grant County","West Virginia"
"2010","204","Grant County","Wisconsin"
"2010","97","Grant Parish","Louisiana"
"2010","298","Granville County","North Carolina"
"2010","121","Gratiot County","Michigan"
"2010","146","Graves County","Kentucky"
"2010","45","Gray County","Kansas"
"2010","107","Gray County","Texas"
"2010","380","Grays Harbor County","Washington"
"2010","78","Grayson County","Kentucky"
"2010","662","Grayson County","Texas"
"2010","32","Grayson County","Virginia"
"2010","6","Greeley County","Kansas"
"2010","6","Greeley County","Nebraska"
"2010","40","Green County","Kentucky"
"2010","201","Green County","Wisconsin"
"2010","72","Green Lake County","Wisconsin"
"2010","133","Greenbrier County","West Virginia"
"2010","9","Greene County","Alabama"
"2010","281","Greene County","Arkansas"
"2010","59","Greene County","Georgia"
"2010","44","Greene County","Illinois"
"2010","176","Greene County","Indiana"
"2010","31","Greene County","Iowa"
"2010","23","Greene County","Mississippi"
"2010","2535","Greene County","Missouri"
"2010","191","Greene County","New York"
"2010","52","Greene County","North Carolina"
"2010","1364","Greene County","Ohio"
"2010","176","Greene County","Pennsylvania"
"2010","330","Greene County","Tennessee"
"2010","169","Greene County","Virginia"
"2010","6","Greenlee County","Arizona"
"2010","20","Greensville County","Virginia"
"2010","212","Greenup County","Kentucky"
"2010","3826","Greenville County","South Carolina"
"2010","24","Greenwood County","Kansas"
"2010","339","Greenwood County","South Carolina"
"2010","18","Greer County","Oklahoma"
"2010","884","Gregg County","Texas"
"2010","7","Gregory County","South Dakota"
"2010","111","Grenada County","Mississippi"
"2010","18","Griggs County","North Dakota"
"2010","86","Grimes County","Texas"
"2010","351","Grundy County","Illinois"
"2010","123","Grundy County","Iowa"
"2010","39","Grundy County","Missouri"
"2010","36","Grundy County","Tennessee"
"2010","3","Guadalupe County","New Mexico"
"2010","1781","Guadalupe County","Texas"
"2010","119","Guayama Municipio","Puerto Rico"
"2010","20","Guayanilla Municipio","Puerto Rico"
"2010","438","Guaynabo Municipio","Puerto Rico"
"2010","110","Guernsey County","Ohio"
"2010","3504","Guilford County","North Carolina"
"2010","57","Gulf County","Florida"
"2010","64","Gunnison County","Colorado"
"2010","270","Gurabo Municipio","Puerto Rico"
"2010","61","Guthrie County","Iowa"
"2010","33","Gu�nica Municipio","Puerto Rico"
"2010","6638","Gwinnett County","Georgia"
"2010","103","Habersham County","Georgia"
"2010","11","Haines Borough","Alaska"
"2010","66","Hale County","Alabama"
"2010","149","Hale County","Texas"
"2010","97","Halifax County","North Carolina"
"2010","106","Halifax County","Virginia"
"2010","985","Hall County","Georgia"
"2010","288","Hall County","Nebraska"
"2010","5","Hall County","Texas"
"2010","334","Hamblen County","Tennessee"
"2010","19","Hamilton County","Florida"
"2010","29","Hamilton County","Illinois"
"2010","4325","Hamilton County","Indiana"
"2010","47","Hamilton County","Iowa"
"2010","5","Hamilton County","Kansas"
"2010","49","Hamilton County","Nebraska"
"2010","13","Hamilton County","New York"
"2010","5795","Hamilton County","Ohio"
"2010","2655","Hamilton County","Tennessee"
"2010","14","Hamilton County","Texas"
"2010","47","Hamlin County","South Dakota"
"2010","2907","Hampden County","Massachusetts"
"2010","1020","Hampshire County","Massachusetts"
"2010","101","Hampshire County","West Virginia"
"2010","21","Hampton County","South Carolina"
"2010","921","Hampton city","Virginia"
"2010","8","Hancock County","Georgia"
"2010","55","Hancock County","Illinois"
"2010","705","Hancock County","Indiana"
"2010","51","Hancock County","Iowa"
"2010","38","Hancock County","Kentucky"
"2010","182","Hancock County","Maine"
"2010","216","Hancock County","Mississippi"
"2010","568","Hancock County","Ohio"
"2010","10","Hancock County","Tennessee"
"2010","156","Hancock County","West Virginia"
"2010","11","Hand County","South Dakota"
"2010","829","Hanover County","Virginia"
"2010","14","Hansford County","Texas"
"2010","16","Hanson County","South Dakota"
"2010","112","Haralson County","Georgia"
"2010","24","Hardee County","Florida"
"2010","56","Hardeman County","Tennessee"
"2010","3","Hardeman County","Texas"
"2010","8","Hardin County","Illinois"
"2010","84","Hardin County","Iowa"
"2010","1326","Hardin County","Kentucky"
"2010","106","Hardin County","Ohio"
"2010","86","Hardin County","Tennessee"
"2010","344","Hardin County","Texas"
"2010","1","Harding County","New Mexico"
"2010","4","Harding County","South Dakota"
"2010","43","Hardy County","West Virginia"
"2010","2512","Harford County","Maryland"
"2010","49","Harlan County","Kentucky"
"2010","7","Harlan County","Nebraska"
"2010","2","Harmon County","Oklahoma"
"2010","1179","Harnett County","North Carolina"
"2010","15","Harney County","Oregon"
"2010","21","Harper County","Kansas"
"2010","10","Harper County","Oklahoma"
"2010","289","Harris County","Georgia"
"2010","28798","Harris County","Texas"
"2010","248","Harrison County","Indiana"
"2010","85","Harrison County","Iowa"
"2010","70","Harrison County","Kentucky"
"2010","1070","Harrison County","Mississippi"
"2010","14","Harrison County","Missouri"
"2010","42","Harrison County","Ohio"
"2010","394","Harrison County","Texas"
"2010","405","Harrison County","West Virginia"
"2010","233","Harrisonburg city","Virginia"
"2010","71","Hart County","Georgia"
"2010","77","Hart County","Kentucky"
"2010","6632","Hartford County","Connecticut"
"2010","19","Hartley County","Texas"
"2010","289","Harvey County","Kansas"
"2010","9","Haskell County","Kansas"
"2010","22","Haskell County","Oklahoma"
