time,lat,lng,height
2015-08-20 04:07:41.002,35.021097,32.509351,86.4000015258789
2015-08-20 04:07:41.805,35.021117,32.509356,86.5999984741211
2015-08-20 04:07:47.040,35.021218,32.509381,87.69999694824219
2015-08-20 04:07:47.830,35.021238,32.509384,87.69999694824219
2015-08-20 04:07:51.835,35.021322,32.509403,88.19999694824219
2015-08-20 04:07:52.792,35.021342,32.509405,88.30000305175781
2015-08-20 04:07:57.866,35.021441,32.509433,88.80000305175781
2015-08-20 04:07:58.770,35.021462,32.509438,88.5
2015-08-20 04:08:02.860,35.021548,32.509445,88.0
2015-08-20 04:08:03.761,35.021571,32.509445,88.0
2015-08-20 04:08:07.842,35.021641,32.509489,88.0
2015-08-20 04:08:08.772,35.021648,32.509511,88.5999984741211
2015-08-20 04:08:12.796,35.02164,32.509599,88.5999984741211
2015-08-20 04:08:13.757,35.021636,32.509619,88.30000305175781
2015-08-20 04:08:17.819,35.021609,32.509691,88.80000305175781
2015-08-20 04:08:18.850,35.021606,32.509711,89.5999984741211
2015-08-20 04:08:22.966,35.021593,32.509787,91.0999984741211
2015-08-20 04:08:23.757,35.021589,32.509805,91.30000305175781
2015-08-20 04:08:28.794,35.021561,32.509887,91.80000305175781
2015-08-20 04:08:29.759,35.021551,32.509901,92.19999694824219
2015-08-20 04:08:35.900,35.021518,32.509982,91.0
2015-08-20 04:08:36.758,35.021516,32.509996,91.0999984741211
2015-08-20 04:08:41.814,35.021502,32.510072,91.5
2015-08-20 04:08:42.760,35.021494,32.510086,92.0
2015-08-20 04:08:47.832,35.021456,32.510153,94.5
2015-08-20 04:08:48.774,35.021447,32.510169,94.0
2015-08-20 04:08:53.897,35.021412,32.51024,95.5999984741211
2015-08-20 04:08:54.788,35.021404,32.510255,95.80000305175781
2015-08-20 04:08:59.841,35.021376,32.510334,97.9000015258789
2015-08-20 04:09:00.764,35.021375,32.51035,98.5
2015-08-20 04:09:05.833,35.021379,32.510434,100.30000305175781
2015-08-20 04:09:06.775,35.021382,32.510449,100.30000305175781
2015-08-20 04:09:11.860,35.021413,32.51053,101.0
2015-08-20 04:09:12.835,35.021419,32.510546,101.0999984741211
2015-08-20 04:09:17.860,35.021491,32.510605,99.5999984741211
2015-08-20 04:09:18.765,35.021508,32.510614,99.19999694824219
2015-08-20 04:09:23.855,35.021598,32.510657,98.9000015258789
2015-08-20 04:09:24.776,35.021618,32.510665,98.69999694824219
2015-08-20 04:09:28.839,35.021694,32.510702,99.19999694824219
2015-08-20 04:09:29.768,35.021709,32.510714,99.19999694824219
2015-08-20 04:09:34.851,35.021785,32.510775,99.4000015258789
2015-08-20 04:09:35.768,35.021799,32.510788,98.9000015258789
2015-08-20 04:09:39.837,35.021858,32.510838,99.0999984741211
2015-08-20 04:09:40.769,35.021877,32.510849,98.80000305175781
2015-08-20 04:09:44.872,35.02196,32.51089,97.4000015258789
2015-08-20 04:09:45.774,35.02198,32.510899,98.19999694824219
2015-08-20 04:09:49.854,35.022068,32.510933,98.5
2015-08-20 04:09:50.768,35.022091,32.51094,97.69999694824219
2015-08-20 04:09:54.847,35.022182,32.510969,97.69999694824219
2015-08-20 04:09:55.768,35.022202,32.510979,97.5999984741211
2015-08-20 04:09:59.850,35.022282,32.511022,97.5
2015-08-20 04:10:00.776,35.0223,32.511032,97.5999984741211
2015-08-20 04:10:05.856,35.022376,32.511085,98.9000015258789
2015-08-20 04:10:06.766,35.022391,32.511094,98.69999694824219
2015-08-20 04:10:12.468,35.022471,32.511146,99.80000305175781
2015-08-20 04:10:12.830,35.022488,32.511155,99.9000015258789
2015-08-20 04:10:17.817,35.022577,32.511197,99.69999694824219
2015-08-20 04:10:18.783,35.022595,32.511205,99.5999984741211
2015-08-20 04:10:23.827,35.022677,32.511237,100.69999694824219
2015-08-20 04:10:24.781,35.02269,32.511247,100.4000015258789
2015-08-20 04:10:29.980,35.022761,32.511298,101.80000305175781
2015-08-20 04:10:30.838,35.022774,32.511309,102.30000305175781
2015-08-20 04:10:35.889,35.022733,32.51139,103.30000305175781
2015-08-20 04:10:36.783,35.022713,32.511398,103.30000305175781
2015-08-20 04:10:40.836,35.022627,32.511421,99.9000015258789
2015-08-20 04:10:41.777,35.0226,32.511418,100.0999984741211
2015-08-20 04:10:45.853,35.022497,32.511412,99.5999984741211
2015-08-20 04:10:46.785,35.022477,32.511417,99.69999694824219
2015-08-20 04:10:51.857,35.022398,32.511476,103.5
2015-08-20 04:10:52.769,35.022382,32.511487,103.30000305175781
2015-08-20 04:10:57.843,35.022287,32.511493,100.69999694824219
2015-08-20 04:10:58.777,35.022269,32.511486,100.4000015258789
2015-08-20 04:11:02.933,35.022192,32.511446,100.69999694824219
2015-08-20 04:11:03.781,35.022173,32.511434,101.5
2015-08-20 04:11:07.870,35.022099,32.511387,103.80000305175781
2015-08-20 04:11:08.771,35.022078,32.511378,104.30000305175781
2015-08-20 04:11:12.832,35.02199,32.511372,105.5
2015-08-20 04:11:13.785,35.021969,32.511375,104.4000015258789
2015-08-20 04:11:18.859,35.021865,32.511364,104.4000015258789
2015-08-20 04:11:19.774,35.021844,32.511358,104.30000305175781
2015-08-20 04:11:23.916,35.021755,32.511348,104.30000305175781
2015-08-20 04:11:24.856,35.021733,32.511341,104.5999984741211
2015-08-20 04:11:28.859,35.021653,32.511297,103.5999984741211
2015-08-20 04:11:29.785,35.021634,32.511285,103.5999984741211
2015-08-20 04:11:33.916,35.021544,32.511249,102.69999694824219
2015-08-20 04:11:34.777,35.021523,32.511242,102.0
2015-08-20 04:11:38.845,35.021447,32.511193,101.69999694824219
2015-08-20 04:11:39.776,35.02143,32.511181,101.9000015258789
2015-08-20 04:11:43.854,35.021367,32.511127,101.4000015258789
2015-08-20 04:11:44.781,35.021355,32.511111,100.69999694824219
2015-08-20 04:11:48.862,35.021326,32.511036,99.69999694824219
2015-08-20 04:11:49.796,35.021322,32.511016,100.0999984741211
2015-08-20 04:11:53.868,35.021304,32.510939,99.4000015258789
2015-08-20 04:11:54.783,35.021295,32.51092,99.30000305175781
2015-08-20 04:11:58.880,35.021241,32.510854,99.5
2015-08-20 04:11:59.783,35.021223,32.51084,98.69999694824219
2015-08-20 04:12:03.871,35.021152,32.510782,97.30000305175781
2015-08-20 04:12:04.793,35.021134,32.510766,97.5999984741211
2015-08-20 04:12:08.851,35.021052,32.510714,96.5999984741211
2015-08-20 04:12:09.802,35.02103,32.510703,96.9000015258789
2015-08-20 04:12:13.871,35.020927,32.510683,96.0999984741211
2015-08-20 04:12:14.784,35.020899,32.510684,96.0999984741211
2015-08-20 04:12:17.844,35.020811,32.510691,96.5999984741211
2015-08-20 04:12:18.868,35.02078,32.510695,97.0
2015-08-20 04:12:21.929,35.020689,32.51071,96.69999694824219
2015-08-20 04:12:22.857,35.02066,32.510717,96.5999984741211
2015-08-20 04:12:25.926,35.020582,32.51074,96.0999984741211
2015-08-20 04:12:26.841,35.020556,32.510747,95.5999984741211
2015-08-20 04:12:30.906,35.020461,32.510777,94.30000305175781
2015-08-20 04:12:32.078,35.020438,32.510786,94.19999694824219
2015-08-20 04:12:35.899,35.02034,32.510816,92.4000015258789
2015-08-20 04:12:37.006,35.020313,32.51082,92.5999984741211
2015-08-20 04:12:39.957,35.020222,32.510831,93.9000015258789
2015-08-20 04:12:40.800,35.020193,32.510836,93.30000305175781
2015-08-20 04:12:43.876,35.020111,32.510856,93.5
2015-08-20 04:12:44.798,35.020084,32.510863,93.5
2015-08-20 04:12:47.876,35.02001,32.510892,92.9000015258789
2015-08-20 04:12:48.814,35.019987,32.510902,92.69999694824219
2015-08-20 04:12:52.978,35.019899,32.510944,92.30000305175781
2015-08-20 04:12:53.847,35.019877,32.510955,92.0
2015-08-20 04:12:57.829,35.019784,32.510988,92.19999694824219
2015-08-20 04:12:58.800,35.019759,32.510993,91.9000015258789
2015-08-20 04:13:01.913,35.019676,32.511,90.5999984741211
2015-08-20 04:13:03.025,35.019648,32.511004,90.5999984741211
2015-08-20 04:13:05.853,35.019567,32.511023,90.0
2015-08-20 04:13:06.809,35.019541,32.511031,89.5999984741211
2015-08-20 04:13:09.907,35.01947,32.511058,88.69999694824219
2015-08-20 04:13:11.796,35.019434,32.511085,88.5
2015-08-20 04:13:15.810,35.019368,32.511152,89.5999984741211
2015-08-20 04:13:16.782,35.019353,32.51117,89.0999984741211
2015-08-20 04:13:19.841,35.019291,32.511213,90.30000305175781
2015-08-20 04:13:20.799,35.019267,32.511225,91.4000015258789
2015-08-20 04:13:24.818,35.019184,32.511276,91.80000305175781
2015-08-20 04:13:25.969,35.019163,32.511286,92.0999984741211
2015-08-20 04:13:29.993,35.01907,32.511319,92.19999694824219
2015-08-20 04:13:30.782,35.019048,32.51133,92.69999694824219
2015-08-20 04:13:34.847,35.018962,32.511367,92.19999694824219
2015-08-20 04:13:35.784,35.01894,32.511371,91.9000015258789
2015-08-20 04:13:40.817,35.01886,32.511413,92.0999984741211
2015-08-20 04:13:41.783,35.018845,32.511419,92.0
2015-08-20 04:13:47.873,35.018747,32.511452,90.4000015258789
2015-08-20 04:13:48.828,35.018728,32.511457,91.0
2015-08-20 04:13:52.897,35.018646,32.511486,92.4000015258789
2015-08-20 04:13:53.799,35.018627,32.511495,91.9000015258789
2015-08-20 04:13:57.883,35.018559,32.511541,92.5
2015-08-20 04:13:58.794,35.018542,32.511551,91.80000305175781
2015-08-20 04:14:03.880,35.01846,32.511598,92.80000305175781
2015-08-20 04:14:04.928,35.018444,32.511604,92.5999984741211
2015-08-20 04:14:10.074,35.018369,32.511663,92.80000305175781
2015-08-20 04:14:10.882,35.018355,32.511675,92.4000015258789
2015-08-20 04:14:16.882,35.018267,32.511724,90.4000015258789
2015-08-20 04:14:17.787,35.018253,32.511738,90.5
2015-08-20 04:14:21.900,35.018196,32.511797,89.0999984741211
2015-08-20 04:14:22.795,35.018176,32.511806,88.80000305175781
2015-08-20 04:14:27.035,35.018103,32.511863,93.5
2015-08-20 04:14:27.814,35.018086,32.511876,93.30000305175781
2015-08-20 04:14:32.930,35.01799,32.51191,91.30000305175781
2015-08-20 04:14:33.823,35.017974,32.511919,91.0
2015-08-20 04:14:39.152,35.0179,32.511969,93.0
2015-08-20 04:14:39.822,35.017886,32.511981,92.30000305175781
2015-08-20 04:14:45.935,35.017796,32.512028,94.19999694824219
2015-08-20 04:14:46.797,35.017785,32.512037,94.19999694824219
2015-08-20 04:14:52.855,35.017713,32.5121,93.9000015258789
2015-08-20 04:14:53.800,35.017704,32.512113,94.69999694824219
2015-08-20 04:14:58.953,35.017636,32.512166,96.30000305175781
2015-08-20 04:14:59.818,35.017623,32.512176,96.0999984741211
2015-08-20 04:15:05.903,35.017543,32.512235,96.80000305175781
2015-08-20 04:15:06.857,35.01753,32.512245,97.0
2015-08-20 04:15:12.020,35.017461,32.512297,94.19999694824219
2015-08-20 04:15:12.817,35.017448,32.512305,93.69999694824219
2015-08-20 04:15:19.098,35.017372,32.512358,95.19999694824219
2015-08-20 04:15:19.947,35.017358,32.512367,94.9000015258789
2015-08-20 04:15:24.889,35.017285,32.512411,94.30000305175781
2015-08-20 04:15:25.969,35.01727,32.512421,95.0
2015-08-20 04:15:31.057,35.017192,32.51248,96.4000015258789
2015-08-20 04:15:31.836,35.017175,32.512492,96.19999694824219
2015-08-20 04:15:36.910,35.017096,32.512551,98.19999694824219
2015-08-20 04:15:37.812,35.017081,32.512563,99.0
2015-08-20 04:15:42.857,35.017014,32.512622,97.19999694824219
2015-08-20 04:15:43.904,35.016998,32.512629,96.9000015258789
2015-08-20 04:15:48.929,35.016924,32.512679,98.0
2015-08-20 04:15:49.830,35.016908,32.512686,97.80000305175781
2015-08-20 04:15:54.946,35.016819,32.512727,98.69999694824219
2015-08-20 04:15:55.863,35.0168,32.512735,97.9000015258789
2015-08-20 04:15:59.939,35.016714,32.512763,97.0
2015-08-20 04:16:00.878,35.016691,32.512769,98.0
2015-08-20 04:16:05.942,35.016637,32.512842,99.80000305175781
2015-08-20 04:16:06.875,35.016648,32.512859,100.30000305175781
2015-08-20 04:16:10.956,35.016715,32.512922,100.0
2015-08-20 04:16:11.879,35.016735,32.512936,100.5
2015-08-20 04:16:15.900,35.016803,32.512992,101.5
2015-08-20 04:16:16.890,35.016819,32.513005,100.69999694824219
2015-08-20 04:16:20.894,35.016871,32.51307,102.4000015258789
2015-08-20 04:16:21.815,35.016884,32.513084,102.5
2015-08-20 04:16:27.117,35.016949,32.513151,105.4000015258789
2015-08-20 04:16:27.981,35.016961,32.513166,105.30000305175781
2015-08-20 04:16:31.960,35.01702,32.513221,106.5999984741211
2015-08-20 04:16:32.888,35.017037,32.513232,107.30000305175781
2015-08-20 04:16:36.966,35.017107,32.513276,106.19999694824219
2015-08-20 04:16:37.866,35.017123,32.513287,107.4000015258789
2015-08-20 04:16:43.057,35.017208,32.51333,108.80000305175781
2015-08-20 04:16:43.873,35.017226,32.51334,110.30000305175781
2015-08-20 04:16:47.848,35.017278,32.513398,109.5
2015-08-20 04:16:48.815,35.017291,32.513411,109.9000015258789
2015-08-20 04:16:52.875,35.017348,32.513464,111.19999694824219
2015-08-20 04:16:53.817,35.017364,32.513477,112.5
2015-08-20 04:16:57.999,35.017427,32.513534,113.4000015258789
2015-08-20 04:16:58.839,35.017441,32.513548,113.69999694824219
2015-08-20 04:17:03.026,35.017485,32.513618,113.0
2015-08-20 04:17:03.872,35.01749,32.513639,112.80000305175781
2015-08-20 04:17:07.843,35.017455,32.513718,113.5999984741211
2015-08-20 04:17:08.815,35.017436,32.513731,113.69999694824219
2015-08-20 04:17:11.930,35.017373,32.51377,114.0999984741211
2015-08-20 04:17:12.887,35.017349,32.513784,114.0
2015-08-20 04:17:15.874,35.017284,32.513828,114.5
2015-08-20 04:17:16.827,35.017263,32.513843,114.5999984741211
2015-08-20 04:17:19.920,35.017201,32.513887,114.4000015258789
2015-08-20 04:17:20.855,35.017175,32.513897,113.9000015258789
2015-08-20 04:17:24.052,35.017102,32.51393,113.5
2015-08-20 04:17:25.054,35.017077,32.513935,113.5999984741211
2015-08-20 04:17:27.916,35.016994,32.51393,113.9000015258789
2015-08-20 04:17:28.819,35.016965,32.513929,114.9000015258789
2015-08-20 04:17:31.911,35.016881,32.513936,114.9000015258789
2015-08-20 04:17:32.827,35.016855,32.513941,114.30000305175781
2015-08-20 04:17:36.970,35.016764,32.513958,113.5999984741211
2015-08-20 04:17:37.876,35.016742,32.513959,113.5999984741211
2015-08-20 04:17:41.925,35.01666,32.513989,113.5999984741211
2015-08-20 04:17:42.821,35.016639,32.513999,113.69999694824219
2015-08-20 04:17:46.931,35.016579,32.514054,111.9000015258789
2015-08-20 04:17:47.947,35.016562,32.514065,112.80000305175781
2015-08-20 04:17:51.892,35.016492,32.514112,113.69999694824219
2015-08-20 04:17:52.841,35.016471,32.514126,113.80000305175781
2015-08-20 04:17:56.908,35.016384,32.51417,114.19999694824219
2015-08-20 04:17:57.824,35.016362,32.514178,114.30000305175781
2015-08-20 04:18:01.921,35.016274,32.51421,114.30000305175781
2015-08-20 04:18:02.823,35.016254,32.514221,114.19999694824219
2015-08-20 04:18:06.896,35.016184,32.514278,114.80000305175781
2015-08-20 04:18:07.813,35.016171,32.514296,115.5999984741211
2015-08-20 04:18:10.895,35.016146,32.514355,115.5999984741211
2015-08-20 04:18:13.814,35.016143,32.514421,116.30000305175781
2015-08-20 04:18:17.869,35.016162,32.514502,117.5999984741211
2015-08-20 04:18:18.813,35.016165,32.514522,117.5
2015-08-20 04:18:22.862,35.016182,32.514598,117.4000015258789
2015-08-20 04:18:23.814,35.016187,32.514616,117.0999984741211
2015-08-20 04:18:27.863,35.016171,32.514686,116.69999694824219
2015-08-20 04:18:28.816,35.016158,32.514703,116.5999984741211
2015-08-20 04:18:32.870,35.016085,32.514754,116.5999984741211
2015-08-20 04:18:33.815,35.01607,32.514765,115.80000305175781
2015-08-20 04:18:37.847,35.016018,32.514825,117.30000305175781
2015-08-20 04:18:38.816,35.016007,32.514843,117.69999694824219
2015-08-20 04:18:42.882,35.015984,32.514921,117.5999984741211
2015-08-20 04:18:43.815,35.015984,32.514942,118.30000305175781
2015-08-20 04:18:47.897,35.01597,32.51503,118.30000305175781
2015-08-20 04:18:48.836,35.01597,32.515053,118.0999984741211
2015-08-20 04:18:50.877,35.015958,32.515114,116.4000015258789
2015-08-20 04:18:51.819,35.015951,32.515146,117.0999984741211
2015-08-20 04:18:54.007,35.015942,32.515209,117.0999984741211
2015-08-20 04:18:54.893,35.015937,32.51524,117.5
2015-08-20 04:18:57.939,35.015943,32.515328,118.5999984741211
2015-08-20 04:18:58.845,35.015946,32.515358,118.5
2015-08-20 04:19:01.992,35.015964,32.515443,118.30000305175781
2015-08-20 04:19:02.889,35.015973,32.515462,118.30000305175781
2015-08-20 04:19:06.990,35.01601,32.515544,118.69999694824219
2015-08-20 04:19:07.888,35.016017,32.51556,118.5999984741211
2015-08-20 04:19:11.886,35.016042,32.515638,118.5999984741211
2015-08-20 04:19:12.819,35.016051,32.51566,118.0
2015-08-20 04:19:16.911,35.016069,32.515738,117.9000015258789
2015-08-20 04:19:17.842,35.016076,32.515757,117.19999694824219
2015-08-20 04:19:21.908,35.016087,32.515844,116.4000015258789
2015-08-20 04:19:22.820,35.016071,32.51587,116.19999694824219
2015-08-20 04:19:25.934,35.016016,32.515933,116.0
2015-08-20 04:19:26.831,35.015993,32.515953,116.80000305175781
2015-08-20 04:19:29.879,35.015918,32.516001,116.5
2015-08-20 04:19:30.833,35.015894,32.51602,117.0
2015-08-20 04:19:34.152,35.015828,32.516074,116.5
2015-08-20 04:19:34.904,35.015804,32.516091,116.5
2015-08-20 04:19:37.851,35.01573,32.516142,116.5999984741211
2015-08-20 04:19:38.820,35.015705,32.516157,116.5
2015-08-20 04:19:41.881,35.01564,32.516211,115.4000015258789
2015-08-20 04:19:42.825,35.015617,32.516225,114.0999984741211
2015-08-20 04:19:45.963,35.015551,32.516278,113.5
2015-08-20 04:19:46.890,35.015533,32.516301,112.5
2015-08-20 04:19:49.987,35.015468,32.516361,112.0
2015-08-20 04:19:50.878,35.015444,32.51638,112.69999694824219
2015-08-20 04:19:53.937,35.015369,32.516442,112.5
2015-08-20 04:19:54.896,35.015343,32.516462,112.5999984741211
2015-08-20 04:19:58.048,35.015264,32.516517,112.30000305175781
2015-08-20 04:19:58.898,35.015238,32.516537,112.0999984741211
2015-08-20 04:20:01.965,35.015157,32.516592,110.0999984741211
2015-08-20 04:20:02.886,35.015129,32.51661,109.80000305175781
2015-08-20 04:20:05.959,35.015048,32.516665,107.69999694824219
2015-08-20 04:20:06.823,35.015023,32.516683,107.5
2015-08-20 04:20:09.926,35.014943,32.516736,107.5999984741211
2015-08-20 04:20:10.824,35.014916,32.516754,107.0999984741211
2015-08-20 04:20:14.040,35.014835,32.5168,106.0999984741211
2015-08-20 04:20:14.888,35.01481,32.516818,105.19999694824219
2015-08-20 04:20:17.897,35.014737,32.516873,106.4000015258789
2015-08-20 04:20:18.844,35.014709,32.516889,106.4000015258789
2015-08-20 04:20:21.996,35.014617,32.516933,103.5
2015-08-20 04:20:22.897,35.014584,32.516945,103.0999984741211
2015-08-20 04:20:24.905,35.014518,32.516971,103.80000305175781
2015-08-20 04:20:25.835,35.014484,32.516984,104.19999694824219
2015-08-20 04:20:28.982,35.014387,32.51702,104.80000305175781
2015-08-20 04:20:29.923,35.014355,32.517035,105.19999694824219
2015-08-20 04:20:32.863,35.014279,32.517087,102.9000015258789
2015-08-20 04:20:33.994,35.014264,32.517098,102.4000015258789
2015-08-20 04:20:42.329,35.014212,32.517142,103.4000015258789
